marler8997/zin	6d42b340e466bca303fa0bb7338927386c287a27	531	729
marler8997/zin	acc50530ffaec86aa9a0916a81ea779d80ca614b	3	3
marler8997/zin	ebcfa6cb06af31c7856d218154b54adc03afd86f	4	4
marler8997/zigx	28e93c39e086105a1acc622e7512ecfd9f80d0fb	83	83
marler8997/zigx	84d5bfa204d051fcf1295a7607ad675e4554a9bb	27	37
marler8997/zigx	06dac15076a6277d1baabac6cacf72d8d91975ac	157	74
marler8997/zigx	54532852c902016c6a059fe7cdc4220ad77d3c24	50	34
marler8997/zigx	ffd7df15340bce2c3f6603cbddf78f692d37d7c5	0	2
marler8997/zigx	e8dc312571880f7e4ffb15ff6a9e40321eef6a58	8	14
marler8997/zigx	f6ac24d7117bb90d79fca0b12ba6534abc2a3089	0	457
marler8997/zigx	49eac1ee7ba3f733da9699588f59dccd2bbb6a13	9	2
marler8997/zigx	df0038676bad16412084f05f84aa4fe1a80cdca4	16	12
marler8997/zigx	b00c386d11ff964db5d2d0afd77669553e2b7bcc	14	7
marler8997/zigx	588c1e985cd26a187140f8071208d62722c7c8c1	8	0
marler8997/zigx	b5ef575a2ad22f6aabdf763a8f35bae615d1e7bc	12	12
marler8997/zigx	7430b1cce1a7a50bbaac9be3a63d41820844c4ea	17	17
