live-clones/wlroots	3c8d199ec13ef247c230a950e0ad3ab1b160ed59	1	0
marler8997/work	053479b3c1866c270e8242992317fbcf0d8a66cc	2	0
marler8997/wayland-zig	bc0056aaad23e8735647f64bf741d7f1b482d869	6	0
marler8997/wayland-zig	45cd1deda95083a824a96acb8efb8cb19ba9c3c3	61	0
marler8997/wayland-zig	3bfd8fd01d97b881e6a7d5d54c5b96dab5b8b993	15	0
labwc/labwc	b36b4ab8161eb59c0bb731a2aba20d6d7588b42b	12	0
marler8997/msvcup	85a169323c6d2e89a9ecb68015de4bc9c0ee70a5	0	4
marler8997/mite	b33d47ce20fde64b5136b33576e0462649738764	0	0
tupleapp/app	83bb72277ee5aec14847ab8a88d20c5e6983c6f1	95	14
tupleapp/app	65e7dc2408566d22b776dd0864e82c19363f7428	58	53
tupleapp/app	58b0e807c35401ba54a3a4863115b5361407315a	3	3
tupleapp/app	d27c4d8901350eeba934132b1b6729643afdc4b6	39	17
