marler8997/winres	ec04888b40fc6b555776e9d0a36a0bbbffa1a59e	6	28
marler8997/winres	e715699f1e80334aa64e100ea4d37c320343929e	40	0
marler8997/winres	156cab498bd913086a7f2094a98dc98d6401371e	14	14
marler8997/winres	11d1fe8d8b2d46cf4c5853bc81a4a1a034c9b0d3	68	71
marlersoft/zigwin32gen	c1e42477a7cf9c4bd21c3b1b87709ef03ae3fc18	3	3
marlersoft/zigwin32gen	aa492b68c5af91f35ca4c7ab62392f31de560ad2	24	12
tupleapp/app	589e51ae1ad69a76eebdf1b9cd993e7f3dbf5fca	54	36
tupleapp/app	ee77aed6fa5b74f59dcc1e4d37d237158594b90b	148	42
tupleapp/app	2121c45985da2fc571ad797782de2ef98dac5000	148	42
tupleapp/app	732b106b63a2a1df5a590ec7b789760f02c8d15b	7	5
tupleapp/app	01768d1a5d4291e9e2fcbef7b907647ba94fe4af	8	0
tupleapp/app	a03c7bb3082116ddb95afc5c64ba9a8e100c6b66	114	51
