marlersoft/zigwin32	a2a3e7aeca9e45b31bae7a7effc608a971300283	21	89
marlersoft/zigwin32	d8f693cd3bd7cdf5dd6501b2c5ac73ecf76791bc	64289	64289
marler8997/zipcmdline	79df5408d2bc27ff392660d018569b87d51caee4	1	3
marlersoft/zigwin32gen	eacad152c39d75d90c56aad77174de4155a7c2ff	22	113
marlersoft/zigwin32gen	16f91fc9b501ac0ac2c3286c06aeb4fe303b95cc	2	2
tupleapp/app	99d4a2320303700321fa0a7e6e8cf7d065f3f981	11	9
tupleapp/app	066791773ceef91e9ed8be33d2d495b732fca2cb	63	49
tupleapp/app	650b99b67994a648581720b098cf4e015c65c273	0	53
tupleapp/app	b1a9bba0cafaa12a7e01b369cae2b65ff757f340	9	2
marler8997/zin	a74804e884af928c493bc5cc70bf7e7b85cee698	48	2
