marlersoft/zigwin32gen	e4c010d7d73b9a30d5e81feda393e5d47bb19209	1	0
marlersoft/zigwin32gen	962ac0fecb740caec27d834a2f4545f490654987	2	2
marlersoft/zigwin32gen	250ecc2d606ce20d1e345a0d0c8529a998897e64	38	9
marlersoft/zigwin32gen	d5d24647e30ec9b8457ee1215ea76a88d99ce291	5	4
marlersoft/zigwin32gen	c12c7585f920d518b6151239fb1ee1f76a6318ad	2	1
marlersoft/zigwin32gen	b4bd9c175284cfcb3b85d8cdafaaafa35dafdcf9	0	14
marlersoft/zigwin32gen	1bc2614406e69188e6edd8ec8cc45159d054791e	145	1
marlersoft/zigwin32gen	2a6c078025e537b20f8e1dbb87f0c9b556c9b564	71	2
marlersoft/zigwin32gen	98c260bfa4ba5d26c01b0b0f44fcec923d424772	21	2
marler8997/direct2d-zig	2df1fb7af7402646f78d0271e13c405a3d9dff14	0	0
marler8997/direct2d-zig	e5876a5ccd9628b520664c67af1b49e0a6e8aa45	970	0
marler8997/direct2d-zig	c4847f924316ede24236d9c381f69348a3813c0b	2	2
marler8997/direct2d-zig	dbb13b5a7102ebef164c159abd29debb74129316	2	2
marler8997/dotfiles	dc4822c6cf5efb8c32d32e0a7e2519e9467ce4fc	2	0
tupleapp/app	72138fc4ebeb2393d5de86b76ae3f594fe1ca5ec	28	73
