marler8997/winres	f6b865feff4e163273c39387ebd8569798bec487	12	6
marler8997/winres	1e3ceb2600f299adcc3a82ec5c7070391cd80fc1	4	4
marlersoft/zigwin32	8e780b4482955c66d1509575938252f5938ccfd4	13	0
marlersoft/zigwin32	5c9f5e6b330b493298d42476310a6f192f375602	3	11
marlersoft/zigwin32	9cae548307ebaa9a6af36a0a6099d354f4adac38	107	107
marlersoft/zigwin32	01793fe2abe5e6dc6f78b0d41170dc8d01584f1a	13	0
marlersoft/zigwin32	06a4a71721e772354d36a9ddd7d84e33a4fe57eb	3	11
marlersoft/zigwin32	88ecba8d82073bb044863ef6a48add624ee4aa9c	107	107
marlersoft/zigwin32gen	5415695957b89999f68540588bb46f05aa6d87a4	25	34
marlersoft/zigwin32gen	7e97920906675106a281a208cf77110bcd854ba3	3	3
marlersoft/zigwin32gen	50c4270dab19f08f2bdccf0cc1abedac6fe14448	15	15
marlersoft/zigwin32gen	a7ea975694193ef077c34aa3bca5ec3fbdba4712	373	388
marler8997/dotfiles	f53c50331ac0e0177f397d65df136e7bd8486ef9	6	0
marler8997/dotfiles	298e316049e877f91e8bc84823bfd7a9554c2657	2	0
tupleapp/app	5fe57b2b818c6c83f9da465fcd71f1d09ba1f981	135	125
