marlersoft/zigwin32	5757cc59ff5af01ee4646e5ef9c78b4f2296d577	1046	940
marlersoft/zigwin32	be58d3816810c1e4c20781cc7223a60906467d3c	40	41
marlersoft/zigwin32gen	76364a202a2b19d2d405b7b13e6b13e6c1953894	65	30
marlersoft/zigwin32gen	351c43b6d9861e44a0c23650a258f4437ca9b862	38	39
marler8997/direct2d-zig	54ce14cb4086f6d175673fbacc6f1e87b7a8363a	3	11
david-vanderson/dvui	30784172b5b4d2aed94e90745a6acecb4181fda1	9	9
david-vanderson/dvui	b658b973de62468b7317cb19b48e02200cc9ade6	1	0
marler8997/dvuiexplore	d49ca713afab383c60072dfd1421640f2bb419f2	0	0
marler8997/zigui	da5e95f7de51ac056275d2587224aaa9535b087c	2	1
marler8997/zigui	1ea1f0405362212c5c46b127176ddaed8f6dc8d1	77	148
marler8997/zigui	aded79e3193e07b2739b204aab0261c95c06a22d	13	12
