marler8997/mutiny	aa65096571be773a6d393d28e82c3f895277b753	19	27
marler8997/mutiny	7a25ea675756a5d643603f18c86085be3a58c6bb	10	139
marler8997/mutiny	4745f3c769fe26a9114248075b4ce47749eb889f	90	5
marler8997/mutiny	0b433eeeca68febaece1759d1848d068ca548cd5	1	1
marler8997/mutiny	cdeb98ba59456c6b4689cd52d15592e69a301fef	8	2
marler8997/mutiny	ec695e894b7a2b216fc1ab1d0e93680010bafd64	38	0
marler8997/mutiny	87a5fa6d9b24c69d664860fa17248b7fb2bd8d15	37	18
marler8997/mutiny	aa276408833fba685abca3a749f8f2ec5b34b3a8	17	0
marler8997/mutiny	56614a71d80ef2c535972d1e74bc71e338777bd7	9	3
marler8997/mutiny	31af092d50150501a0e77ddd0f62948e8306980d	31	1
marler8997/mutiny	becad4418f94d04ca43bd005b9a013860214bad4	36	8
marler8997/mutiny	c817d3d8167eabdaf3d4d3226fc69776fec94cad	8	10
marler8997/mutiny	ab049a547b31553b60ffa4a8d007fda029a46973	122	111
marler8997/mutiny	2e56e893731982302c19627040d5f679b9a816c7	50	35
marler8997/mutiny	8f62a7717a9fbe9ee17023d28a5e2acbd897dbc1	14	7
marler8997/mutiny	22f1a8a046bf45e1b6a7aa1d006b06e8ec756a6e	0	10
marler8997/mutiny	8041b2130d1a58fac7af4f45970f4a513bef3ebb	64	35
marler8997/mutiny	a5014ec76cfa2d85e2a8a2e0b8b57827885eef19	97	44
marler8997/mutiny	ddeb67530ee0d51c015a7e52cbf4f43f80a08137	2	3
marler8997/mutiny	dcecc27173dd90710f02aa0e2e85ec531df7a927	50	16
marler8997/mutiny	e7fc2f55373cd5c879110552b1e3ab7f6a0d3e99	83	38
marler8997/mutiny	991d4ae701471ea834f5e205c4f9d6cf09705862	96	4
marler8997/mutiny	2c18378efa67725f16b126d1735376b3065f725f	31	9
marler8997/mutiny	96f7f662dddb626ed2572c8179f2d6490ee37f24	6	2
marler8997/mutiny	8c1aced940a3f47f66f0b604513e5c2887673312	0	5
marler8997/mutiny	26f0d9e5cb090ad9178a4bb8b5c97cc8cfd6cdf2	0	737
marler8997/mutiny	5b167c8b905667d972ff329b782152afee975e41	92	0
marler8997/mutiny	5c5674f3c969e81790ba5f7581d1860c61015beb	12	6
marler8997/mutiny	dc47c9c1e609d6f1de854f05579b9ff75cc650a8	82	36
marler8997/mutiny	b249477c77978404557d1b3e19212878562af321	89	33
marler8997/mutiny	cc29fc0f7941e7b2fbb0d81e219c20e3b246881c	505	109
marler8997/mutiny	922f5c9000775acf12aabf2a799746fc3b6d15d8	215	1
marler8997/mutiny	23999fc74c79ed6753d7da4a605225a147a5c7bd	13	6
marler8997/mutiny	577469ffd6601c7c2d12423d564d5b64410d5dad	100	39
marler8997/mutiny	045f164e2c07c25597b3292fbce4bbb11c3425da	8	5
marler8997/mutiny	7437a446daf97a254f7b45d721303ce3f016cde9	14	6
marler8997/mutiny	207e14b36dde431cdb7f1dc4e644097a403d314a	46	36
marler8997/mutiny	fcb2515b3ae4646da0387745474118114cde5e55	41	33
marler8997/mutiny	84d4d989e4422eb01cf46e79ebad3f3cbbaa9212	1	0
marler8997/mutiny	ee069b2033249efe9013f00ef0adaaf57ccb3bc2	31	15
marler8997/mutiny	cfbeaa72ac062c508bec0a61136426e226481626	80	42
marler8997/mutiny	92dcbf579ce099d5eae669505e16e64c08fae81e	24	24
marler8997/mutiny	e05c30a500c710b0bc6c8de57e84e7fb896fa9cb	33	20
marler8997/mutiny	3b076eea20560d3968411dcaf4b3406faf6cb226	32	6
marler8997/mutiny	151be89e7f43fa2e35e520e822e00bdb24cc2cef	49	36
marler8997/mutiny	2ad0e4ff641aa39e19850f7b80d8fb9e2bbd78ff	44	20
marler8997/mutiny	6d17e02f039a21f8c583b9669c2ae9ef01028b7d	12	41
marler8997/mutiny	e5f91987c15d929160b4cda55fecc0936f6a5233	9	9
marler8997/mutiny	4145cf9d2da3dbd93ceee74d58dcea5583c79434	9	9
marler8997/mutiny	f768981dcdd178d971bc3512b483c83ac8013b2d	1	2
marler8997/mutiny	c0c1c5a3e952dd19349a4098a9981a1fe144d9fd	41	33
marler8997/mutiny	e4235c97b75544ba941ce8b6fac24f8c3b40214d	5	1
marler8997/mutiny	148344a027faf0ed703d5d5a2442907b4f8855bf	23	1
marler8997/mutiny	ff91b10942e5ced49dadc0b206bc33859068ef94	24	12
marler8997/mutiny	0013658cfb52c66073a00aeda70d03b935fe9dae	0	12
marler8997/mutiny	ecbf858f32dab363e4762b1ed4d49acda264be2b	15	9
marler8997/mutiny	8fef99533a424421199041b4c2e7118773a489c0	35	2
marler8997/mutiny	b68bb99a87a4dfde2eeaf74733fe89c026b5a93c	52	23
marler8997/mutiny	cfce2f5c9ba68590430ecaddfece38310c2a7bde	133	14
marler8997/mutiny	a756901e5d7da0aac22361416c0ce3245a8bdb8a	73	27
marler8997/mutiny	e7b51ea06e0933a68c21d069eadcf2f51bfc818e	135	41
marler8997/mutiny	42ef7b2c3be692183130489c9256ba881b9cba7e	131	57
marler8997/mutiny	535e67d5a83d120e9e52c702a09a8e6d3566c7ba	84	62
marler8997/mutiny	5c5cf0cf178b3a00c2015e49d0ed38d6319297af	3	2
marler8997/mutiny	8c9afba2853b53c410d93aadd5d79454c7dbd90e	11	7
marler8997/mutiny	89418567ddebd4bb17a09496b1ff3735decac6ab	0	12
marler8997/mutiny	e508ea7175d243ee222fefd6cd24d3dc858990d2	259	164
marler8997/mutiny	c0020774f0681977bb1c7ddc098d9d37e3200cf3	9	0
marler8997/mutiny	32fee89b01536e596c031974763cda34f12658cc	0	17
marler8997/mutiny	0656725d62637bbe7a9e7eb87a5f16f69b950350	179	35
marler8997/mutiny	ffa4d3132aa776ffc110f0086d7326bdf9f8eed2	22	3
marler8997/mutiny	e6ee05923cb577df62e7c48df3c72e6ba1c75a46	86	10
marler8997/mutiny	5681d8c666bfecfd7048310fc83c2e7d0ed255c0	30	25
marler8997/mutiny	5e742125602585f583388ef8e69c782dd0c6b861	18	1
marler8997/mutiny	e42dbf5b18be81921f3491e91cbe425866eb1dcc	66	18
marler8997/mutiny	0a403e3f88030fe714ff124d6a4723deef618c02	65	33
marler8997/mutiny	79a0aaaf119655568c719de56ec25b60f6b4195f	48	0
marler8997/mutiny	6f4ca62b957183b5b092db3a8709784dc6feac9b	1	1
marler8997/mutiny	1f8ac5c8d4bb7ba4e64178d0fe9057045f3d5be7	1	2
marler8997/mutiny	064ab984652f9c8a2a81a149a06f30e84774d727	55	37
marler8997/mutiny	2a0a872eab1529e36fdd5b7d44d0271c075d1e59	81	4
marler8997/mutiny	f08a4c05e72b40717f928cefa0ba4da2b873ced0	44	8
marler8997/mutiny	512162e9ed626bfaf65e53b8d1b0f7d08f2eb364	24	14
marler8997/mutiny	3c561127d66deabe74e62d0952193755f8a758a9	48	13
marler8997/mutiny	8ece48580707ccda6a424d925ea93bb0a8704fda	21	0
marler8997/mutiny	a5b31f56cf21b7f2dbbb33fe2fc5bb6606ac70d8	39	24
marler8997/mutiny	cecb76ccb9e9d9e1304c2cb1e924c184068006d2	83	1
marler8997/mutiny	c116832af0952f471fcfb1c1790167d5852e3d5f	132	32
marler8997/mutiny	22395ab8b96b51815ab9ae11b5ed5d3eef71c38b	68	11
marler8997/mutiny	a62f3aa612dd6f3551f0788ab616f11e06249cc3	2	2
marler8997/mutiny	ef9fde24a9a04e14275ebec5f69ed2fcd5b91aa7	22	10
marler8997/mutiny	d8c999b2db94ba4e5891672629f0b0eb4d55240f	88	46
marler8997/mutiny	ec4dfb1653beb5a66424ea799c437a1124bcf8ec	58	8
marler8997/mutiny	9477b99541932b7cdaa6e3d93e15b23bf991a1f9	1	0
