janetwang0927/homebrew-core	886aec8b4f901110c9c92fda68f10f0f03b0dea4	31	0
marler8997/work	2367ae34fd05468f715c9d89921135c2f1c68ce7	2	0
ipatch/homebrew-core-catalina	7bc748e5fb9abd07c7e782f07eb57814670e6841	31	0
tupleapp/app	588a81c92ad3afa980fc42dcb2e090d8edc13d49	56	13
marler8997/zin	83ca18371ed1d120358abb85f29fa00a384115fb	105	29
marler8997/zin	7287e804f51d9546e5f4b9ea7c3cecde0fbb0051	113	3
marler8997/zin	9e67df2429c6583199e0dda943ccf7853c734bd5	175	36
marler8997/zin	7fa8376c99f0d98d19b2ee335ea55ddeb3d75ae2	116	32
marler8997/x11server	6ecb81434508062fef87dcff04a9ad2f2a9ba56c	0	0
marler8997/zigx	41212c58d98f6686870876b28d855a84ed5c8a18	519	6
